row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty,stimulus_preview
question,991f23ad-3a4c-4ec2-af4e-e55303337e87,2011,250,"""Over - dependence on bureaucracy for bringing about socio - economic development in India has proved to be dysfunctional."" Comment.",no_primary_tag,flagged,,,5ce990b6-c928-44fd-84e6-f90dd20925aa,,
question,3f7f9d4b-aaa8-4862-84f6-9f448bea3e6f,2011,251,"""The performance of Lok Ayuktas in various States has been uneven."" Comment with examples.",no_primary_tag,flagged,,,96208cf6-989f-409f-af4c-d2644a8784be,,
question,9e495670-ec7d-4327-ab55-f2ec905be297,2011,252,Explain with appropriate illustrations the interface between political culture and bureaucratic culture in contemporary India.,no_primary_tag,flagged,,,645563c0-9b32-4e2e-a67e-dbebdaec789f,,
question,37724c35-5a46-4e47-a625-fa5c2e8d752b,2011,253,Discuss the evolution of the role of the Prime Minister's Office (PMO) since independence.,no_primary_tag,flagged,,,a43230e6-23a4-4552-a4a5-7e0cd60fb234,,
question,ffc3c5dc-29b8-49ba-ad8b-6ce1af260936,2011,254,"""Administrative reforms get diluted because of constant tinkering on the margin rather than a holistic transformation."" Discuss the statemen",no_primary_tag,flagged,,,45a6d742-154d-4fbb-acd2-05d48f79fee5,,
question,63bf8660-aef2-44b3-a6a0-10b25dcac489,2011,255,"Comment on the following statement: ""The Comptroller and Auditor - General (CAG) of India is a prosecutor with a law that hobbles its functi",no_primary_tag,flagged,,,82844689-d4fa-4edc-a3f1-4c82620b0e73,,
question,3277b616-e029-4b1b-bdd8-507b5c89d368,2011,256,"""Indian federalism is passing through a state of potential maturity."" Discuss this statement in the context of the views of the Commission o",no_primary_tag,flagged,,,963f4c27-d719-4bb3-b224-f6667d079211,,
question,7f67e032-958b-432c-8fa4-8ee7a6cd9128,2011,257,"""The theme of Police Reforms continues to haunt the Parliament."" In the light of this statement, discuss the state of Criminal Justice Syste",no_primary_tag,flagged,,,48590ba7-b646-4efe-93b7-66f3d5a05cc6,,
question,39092570-0d19-42a4-b2ca-8fd0770ad265,2011,258,'Performance Appraisal Systems' with special reference to the Performance Management and Evaluation System (PMES) are expected to transform ,no_primary_tag,flagged,,,6a3f1148-7456-479e-a93e-ae04138547cd,,
question,bb596c31-cdf0-464e-b5d0-904547497877,2011,259,"""The real problem of administrative reforms in India at the State and the local levels is that they are imposed from above."" Comment.",no_primary_tag,flagged,,,12059ea5-7446-481e-b34e-a9277eb44639,,
question,495a739c-08f4-4682-9717-2616bb3798d7,2011,260,Discuss the basic principles of 'New Localism' as a part of the global - local debate.,no_primary_tag,flagged,,,24968146-e9bb-4cd8-8578-cd97a27e9305,,
question,090ad49b-996c-498e-8d74-076de1f81137,2011,261,"""Absence of District Planning Committees in a large number of planning at the district level."" Examine the above statement with examples.",no_primary_tag,flagged,,,abca61f0-ae41-4b6b-9705-f3ed583744f6,,
question,b287a2a3-1c67-4afa-8602-5ac98efcb28f,2011,262,"(i) ""One Lok Pal, howsoever strong it may be, cannot eliminate corruption in the politico- administrative system in India."" Comment. www.lot",no_primary_tag,flagged,,,96208cf6-989f-409f-af4c-d2644a8784be,,
question,67e83c00-b58e-4c0a-a3fe-625900f2b219,2011,263,"""Grievance redressal system is perhaps the weakest link in India's civil service management."" Comment. (b) ""Community policing has become a ",no_primary_tag,flagged,,,8452c359-db7a-4e3f-80ac-005c38e75dad,,
question,cfc629aa-fa63-4564-8e9a-4ab04c80c03b,2011,264,Can the holding company's structure act as an institutional change to add to efficiency? Give your answer with appropriate illustrations.,no_primary_tag,flagged,,,bc8bbb58-3aef-4988-8c5a-8e3b3230c9a8,,
question,00d4650d-32bb-4a49-932a-178c81a66df7,2011,265,Examine the institutional vulnerability of municipal governance in the midst of an emerging spectre of multiple partnerships.,no_primary_tag,flagged,,,c3e3024b-5f0c-428f-8e8c-8ec45d4c95a0,,
question,5422cfc2-cd45-4e47-8e67-42c9379714b4,2011,266,(i) Identify the different conceptual categories of disasters.,no_primary_tag,flagged,,,d7d54e3a-afa5-4349-b292-098f1257b730,,
question,f1541fb4-880a-40ce-914b-f52917149c6e,2011,267,"Write a note on the new culture of disaster management. (b) ""Disaster insurance is desirable but not an easy proposition to implement."" Illu",no_primary_tag,flagged,,,d7d54e3a-afa5-4349-b292-098f1257b730,,
question,c5c9981a-7888-4af7-837b-bbfc54604991,2012,250,"""The Mughal Administrative System was military rule by nature and a form of centralised despotism."" Analyse.",no_primary_tag,flagged,,,efe5f805-e241-4f9b-adb7-c2499ba4b2c4,,
question,8395e37a-1221-4b45-a948-37baea7865c0,2012,251,"'Judges should not govern the country. They can lay down a law, not interfere with governance.' Discuss.",no_primary_tag,flagged,,,cc75d6af-7b1c-43c3-bc47-68f74d908bb2,,
question,6407fc8a-8004-4819-8586-d974dab4b557,2012,252,Critically examine the variables in the composition and functioning of Cabinet Committees.,no_primary_tag,flagged,,,a43230e6-23a4-4552-a4a5-7e0cd60fb234,,
question,5716d71f-3978-4975-b1f8-0dfb41dadcf5,2012,253,"""'Memorandum of Understanding' scheme between the Government and Public enterprises has forced public undertakings to improve their overall ",no_primary_tag,flagged,,,3a97f920-c289-41ef-83b0-4f470f1204b3,,
question,6af7d1d0-e30b-4abf-95a1-a869a3514bff,2012,254,To what extent has the 74th Constitutional Amendment Act created a 'federation within a federation' in India?,no_primary_tag,flagged,,,445f4be1-91c3-4598-88ba-38cda3a2ea1c,,
question,14090990-a9f1-40cc-8583-4516cbeb29a6,2012,255,"""The success and prestige enjoyed by a Chief Secretary depend, to a large extent, upon his equations with the varied sets of people and inst",no_primary_tag,flagged,,,708b15be-1f1d-43ec-9686-7e66562f372c,,
